cust_id,acct_nbr_x,credit_limit,credit_rating,account_active_x,acct_start_date_x,acct_end_date_x,starting_balance_x,ending_balance_x,average_transaction_time_x,CA,CG,FA,IQ_x,PM,tran_amt_x,principal_amt_x,interest_amt_x,new_balance_x,avg_days_btwn_trans_x,acct_nbr_y,minimum_balance_x,per_check_fee,account_active_y,acct_start_date_y,acct_end_date_y,starting_balance_y,ending_balance_y,average_transaction_time_y,DP,FK,FM,FP,FU,IN,IQ_y,TR,WD,tran_amt_y,principal_amt_y,interest_amt_y,new_balance_y,avg_days_btwn_trans_y,acct_nbr,minimum_balance_y,acct_type,account_active,acct_start_date,acct_end_date,starting_balance,ending_balance
1362531,4561143213625310.0,2200.0,0.0,1.0,1994-06-26,,2016.11,2200.0,14:21,1.0,17.0,0.0,2.0,12.0,151.46999999999989,-183.8899999999999,335.36,-2200.0,11.161290322580646,13625312.0,3000.0,0.0,1.0,1994-04-05,,5717.74,2290.23,14:21,19.0,0.0,0.0,3.0,0.0,3.0,20.0,11.0,43.0,-3426.7000000000003,-3431.3,4.6,1915.74,0.9183673469387756,,,,,,,,
1362775,4561143213627750.0,1000.0,0.0,1.0,1992-05-24,,466.06,629.25,,0.0,19.0,0.0,2.0,12.0,-119.14999999999998,-163.19000000000003,44.04,-629.25,11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363265,4561143213632650.0,1200.0,0.0,1.0,1995-05-20,,0.0,133.12,16:53,3.0,39.0,0.0,1.0,7.0,-133.12,-133.12,0.0,-133.12,4.36734693877551,13632652.0,3000.0,0.0,1.0,1995-12-15,,3270.92,805.19,16:53,17.0,0.0,0.0,0.0,2.0,11.0,18.0,11.0,40.0,-2464.11,-2510.97,46.86,892.39,3.306122448979592,13632653.0,100.0,BS  ,Y ,1995-07-07,,193.55,900.52
1363040,4561143213630400.0,1900.0,0.0,1.0,1995-06-02,,0.0,1900.0,,0.0,11.0,0.0,1.0,6.0,-1816.85,-1900.0,83.15,-1782.19,10.294117647058824,,,,,,,,,,,,,,,,,,,,,,,,13630403.0,100.0,BS  ,Y ,1995-04-29,,459.1,37.27
1362857,4561143213628570.0,1000.0,0.0,1.0,1994-02-20,,13.11,357.0,16:08,6.0,34.0,0.0,4.0,12.0,-301.38000000000017,-343.8900000000003,43.59,-357.0,6.345454545454546,13628572.0,100.0,0.15,1.0,1994-07-11,,101.4,7.47,16:08,11.0,23.0,0.0,2.0,15.0,0.0,12.0,6.0,30.0,-93.93,-93.93,0.0,7.47,0.6836734693877551,13628573.0,500.0,MM  ,Y ,1991-01-20,,659.39,196.62
1362489,4561143213624890.0,2800.0,0.0,0.0,1990-08-16,1995-09-18,1465.41,20.0,16:42,0.0,24.0,1.0,1.0,9.0,1694.18,1445.41,248.77,-20.0,7.617647058823529,13624892.0,200.0,0.15,1.0,1993-10-19,,833.4,125.43,16:42,13.0,22.0,0.0,6.0,1.0,6.0,13.0,9.0,29.0,-707.97,-709.4699999999999,1.5,125.43,2.4183673469387754,13624893.0,100.0,BS  ,Y ,1993-09-13,,760.24,373.65
1362653,4561143213626530.0,1600.0,0.0,1.0,1995-09-25,,0.0,1188.57,13:55,0.0,26.0,0.0,3.0,3.0,-1188.5700000000002,-1188.5700000000002,0.0,-1188.57,2.870967741935484,13626532.0,200.0,0.15,1.0,1992-12-19,,580.96,1023.15,13:55,17.0,22.0,0.0,2.0,0.0,1.0,18.0,5.0,34.0,442.19,442.18,0.01,1023.15,0.7142857142857143,,,,,,,,
1362754,4561143213627540.0,3000.0,0.0,1.0,1990-01-11,,74.35,0.0,17:21,1.0,8.0,0.0,0.0,7.0,75.20999999999998,74.34999999999997,0.86,0.0,22.266666666666666,13627542.0,3000.0,0.0,1.0,1990-01-11,,2611.38,68.84,17:21,12.0,0.0,0.0,12.0,0.0,12.0,16.0,11.0,36.0,-2542.54,-2554.52,11.98,78.75,3.693877551020408,13627543.0,100.0,BS  ,Y ,1990-01-11,,300.47,240.75
1362714,4561143213627140.0,1000.0,0.0,1.0,1990-11-05,,175.29,457.29,,3.0,42.0,0.0,3.0,12.0,-279.53,-282.0,2.47,-457.29,6.101694915254237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363223,4561143213632230.0,3700.0,0.0,1.0,1992-06-13,,657.55,586.29,14:30,2.0,25.0,0.0,1.0,12.0,122.4100000000001,71.25999999999992,51.33,-586.29,8.64102564102564,13632232.0,3000.0,0.0,1.0,1992-06-13,,4997.67,1839.28,14:30,15.0,0.0,0.0,3.0,0.0,2.0,21.0,10.0,48.0,-3158.39,-3160.21,1.82,1839.28,0.9693877551020408,13632233.0,100.0,BS  ,Y ,1992-06-13,,2653.96,2771.42
1363448,4561143213634480.0,1400.0,0.0,1.0,1995-01-09,,0.0,1400.0,16:21,2.0,27.0,0.0,2.0,11.0,-1240.03,-1400.0,159.97,-1400.0,8.487804878048781,13634482.0,3000.0,0.0,0.0,1993-02-03,1995-11-02,5540.21,1961.87,16:21,18.0,0.0,0.0,1.0,1.0,2.0,22.0,12.0,43.0,-3578.34,-3582.81,4.47,1961.87,0.7448979591836735,13634483.0,500.0,MM  ,Y ,1990-10-13,,860.18,1763.31
1362611,4561143213626110.0,3600.0,0.0,1.0,1994-06-04,,2477.19,133.87,08:45,2.0,27.0,0.0,3.0,12.0,2450.88,2343.32,107.92,-133.87,8.162790697674419,13626112.0,100.0,0.15,1.0,1987-08-22,,362.81,361.31,08:45,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,361.31,91.0,,,,,,,,
1362571,4561143213625710.0,1000.0,0.0,1.0,1994-04-22,,646.48,959.28,13:41,0.0,9.0,0.0,0.0,12.0,-201.82,-312.79999999999995,111.79,-844.36,18.1,13625712.0,200.0,0.15,0.0,1991-04-28,1995-01-10,257.68,62.94,13:41,12.0,19.0,0.0,0.0,2.0,0.0,21.0,8.0,27.0,-194.73999999999987,-194.73999999999987,0.0,31.85,0.1022727272727272,13625713.0,100.0,BS  ,Y ,1991-02-23,,2053.57,1741.09
1363345,4561143213633450.0,2700.0,0.0,1.0,1994-08-28,,2406.56,2700.0,15:13,1.0,30.0,0.0,2.0,12.0,0.4000000000002472,-293.4400000000004,294.92,-2700.0,7.954545454545454,13633452.0,100.0,0.15,1.0,1994-07-11,,312.71,2345.06,15:13,12.0,22.0,0.0,2.0,0.0,0.0,22.0,10.0,31.0,2032.35,2032.35,0.0,2345.06,1.469387755102041,,,,,,,,
1362836,4561143213628360.0,1000.0,0.0,1.0,1992-03-18,,55.9,1000.0,15:52,2.0,22.0,0.0,5.0,12.0,-814.41,-944.1,129.69,-1000.0,8.9,13628362.0,200.0,0.15,1.0,1990-06-20,,220.22,7.72,15:52,15.0,22.0,0.0,2.0,1.0,1.0,21.0,9.0,27.0,-325.18000000000006,-325.37000000000006,0.19,7.72,0.5979381443298969,13628363.0,100.0,BS  ,N ,1991-08-29,1995-10-10,237.76,1009.19
1362937,4561143213629370.0,2300.0,0.0,0.0,1994-07-22,1995-11-10,1671.88,0.0,14:41,2.0,26.0,0.0,1.0,11.0,1900.8200000000004,1671.88,228.94,0.0,8.0,13629372.0,100.0,0.15,1.0,1993-08-11,,251.19,377.3,14:41,15.0,19.0,0.0,1.0,0.0,0.0,25.0,11.0,28.0,126.11,126.11,0.0,377.45,0.5816326530612245,,,,,,,,
1363101,4561143213631010.0,7900.0,0.0,1.0,1995-06-16,,0.0,2054.32,,4.0,34.0,0.0,1.0,6.0,-2022.4500000000005,-2054.32,32.59,-2054.32,4.318181818181818,,,,,,,,,,,,,,,,,,,,,,,,13631013.0,100.0,BS  ,Y ,1995-12-09,,5929.02,6015.58
1363059,4561143213630590.0,1200.0,0.0,1.0,1995-04-13,,0.0,1200.0,16:53,2.0,18.0,0.0,2.0,8.0,-1113.8,-1200.0,86.2,-1200.0,8.172413793103448,13630592.0,3000.0,0.0,1.0,1995-01-20,,3468.86,24.41,16:53,14.0,0.0,0.0,8.0,2.0,8.0,17.0,10.0,40.0,-3444.4500000000003,-3458.58,14.13,24.41,2.5816326530612246,,,,,,,,
1362693,4561143213626930.0,1000.0,0.0,1.0,1995-06-25,,0.0,1000.0,16:40,1.0,13.0,0.0,2.0,5.0,-948.8,-1000.0,51.2,-1000.0,7.35,13626932.0,3000.0,0.0,1.0,1995-03-24,,2597.86,659.45,16:40,12.0,0.0,0.0,6.0,1.0,5.0,24.0,11.0,40.0,-1938.41,-1948.06,9.65,659.45,1.7551020408163265,13626933.0,100.0,BS  ,Y ,1995-02-06,,167.24,10.34
1363385,4561143213633850.0,1000.0,0.0,1.0,1988-03-15,,834.47,0.0,,1.0,25.0,0.0,2.0,10.0,846.22,834.47,11.75,0.0,8.945945945945946,,,,,,,,,,,,,,,,,,,,,,,,13633853.0,500.0,MM  ,Y ,1995-07-20,,504.61,1720.35
1363427,4561143213634270.0,4200.0,0.0,0.0,1990-06-10,1995-12-22,2575.11,20.0,13:55,2.0,8.0,1.0,0.0,12.0,3107.49,2555.11,552.38,-20.0,16.0,13634272.0,100.0,0.15,1.0,1991-02-11,,743.67,809.67,13:55,19.0,24.0,0.0,1.0,2.0,0.0,14.0,6.0,33.0,65.99999999999909,65.99999999999909,0.0,809.67,2.510204081632653,,,,,,,,
1362508,4561143213625080.0,3000.0,0.0,1.0,1989-10-01,,811.96,1072.17,14:19,6.0,65.0,0.0,4.0,12.0,-179.90000000000003,-260.21,80.94,-1072.17,4.116279069767442,13625082.0,3000.0,0.0,1.0,1989-10-01,,2646.2,75.11,14:19,15.0,0.0,0.0,1.0,15.0,1.0,24.0,15.0,28.0,-2571.09,-2571.4,0.31,75.11,0.5,13625083.0,100.0,BS  ,Y ,1989-10-01,,121.64,255.11
1362815,4561143213628150.0,1000.0,0.0,1.0,1995-10-27,,0.0,1000.0,14:43,1.0,14.0,0.0,2.0,2.0,-889.47,-891.59,2.12,-1000.0,2.5,13628152.0,3000.0,0.0,1.0,1994-03-04,,2778.26,816.6,14:43,22.0,0.0,0.0,3.0,1.0,2.0,18.0,11.0,42.0,-1961.48,-1964.17,2.69,815.58,0.8979591836734694,13628153.0,500.0,MM  ,Y ,1995-11-13,,594.33,348.98
1363038,4561143213630380.0,1800.0,0.0,1.0,1995-08-06,,0.0,1800.0,13:31,1.0,15.0,0.0,4.0,4.0,-1741.27,-1800.0,59.36,-1800.0,6.130434782608695,13630382.0,100.0,0.15,1.0,1995-07-29,,517.85,459.03,13:31,14.0,15.0,0.0,3.0,0.0,0.0,30.0,11.0,26.0,-58.82000000000001,-58.82000000000001,0.0,459.03,1.1020408163265305,13630383.0,100.0,BS  ,Y ,1995-02-20,,333.53,508.26
1363284,4561143213632840.0,1800.0,0.0,1.0,1990-07-21,,832.94,965.92,16:05,5.0,22.0,0.0,1.0,9.0,-121.25000000000016,-132.97999999999996,11.73,-965.92,9.666666666666666,13632842.0,100.0,0.15,1.0,1994-03-25,,420.57,946.08,16:05,14.0,28.0,0.0,1.0,0.0,0.0,17.0,3.0,36.0,525.5100000000001,525.5100000000001,0.0,946.08,1.0816326530612246,13632843.0,500.0,MM  ,Y ,1992-01-26,,1454.16,860.93
1362630,4561143213626300.0,3000.0,0.0,0.0,1992-03-31,1995-03-19,2016.58,962.62,15:53,3.0,32.0,0.0,4.0,3.0,1077.3200000000002,1053.96,23.36,-962.62,1.853658536585366,13626302.0,3000.0,0.0,1.0,1991-03-12,,2780.05,127.75,15:53,18.0,0.0,0.0,3.0,0.0,3.0,25.0,15.0,35.0,-2652.12,-2654.47,2.35,127.75,0.9081632653061223,,,,,,,,
1362672,4561143213626720.0,1000.0,0.0,1.0,1995-08-14,,0.0,226.57,13:36,1.0,12.0,0.0,0.0,4.0,-226.57,-226.57,0.0,-226.57,7.8125,13626722.0,100.0,0.15,1.0,1995-12-18,,177.94,669.16,13:36,8.0,19.0,0.0,0.0,1.0,0.0,9.0,5.0,25.0,491.22,491.22,0.0,669.16,0.1969696969696969,,,,,,,,
1362895,4561143213628950.0,1300.0,0.0,1.0,1995-10-03,,0.0,1300.0,,1.0,18.0,0.0,6.0,2.0,-1287.37,-1300.0,12.63,-1300.0,2.6923076923076925,,,,,,,,,,,,,,,,,,,,,,,,13628953.0,100.0,BS  ,Y ,1995-06-27,,169.96,96.25
1362529,4561143213625290.0,2200.0,0.0,0.0,1992-02-02,1995-12-31,1481.64,433.43,14:35,2.0,18.0,1.0,6.0,12.0,1361.3099999999995,1048.2099999999998,314.0,-433.43,9.5,13625292.0,200.0,0.15,0.0,1994-09-08,1995-08-17,771.72,1007.92,14:35,10.0,29.0,1.0,1.0,0.0,0.0,17.0,7.0,34.0,236.19999999999985,236.19999999999985,0.0,1007.92,0.3469387755102041,13625293.0,100.0,BS  ,Y ,1992-11-15,,662.06,873.14
1363364,4561143213633640.0,3000.0,0.0,0.0,1989-11-23,1995-07-23,1783.86,1785.97,14:28,3.0,59.0,1.0,5.0,7.0,18.550000000000068,-2.1099999999997863,20.66,-1785.97,2.702702702702702,13633642.0,100.0,0.15,1.0,1995-03-13,,1287.08,296.28,14:28,15.0,23.0,0.0,1.0,1.0,0.0,12.0,14.0,33.0,-990.8,-990.8,0.0,375.71,0.336734693877551,,,,,,,,
1363467,4561143213634670.0,1500.0,0.0,1.0,1993-06-30,,1193.89,1500.0,14:27,6.0,47.0,0.0,9.0,12.0,-188.48,-306.1099999999999,118.98,-1500.0,4.904109589041096,13634672.0,3000.0,0.0,1.0,1995-01-15,,4155.98,58.47,14:27,17.0,0.0,0.0,2.0,0.0,1.0,20.0,13.0,46.0,-4097.51,-4098.05,0.54,58.47,0.5,,,,,,,,
1363263,4561143213632630.0,3000.0,0.0,1.0,1995-03-29,,0.0,1218.94,,5.0,60.0,0.0,2.0,9.0,-1218.9399999999998,-1218.9399999999998,0.0,-1218.94,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362569,4561143213625690.0,9200.0,0.0,1.0,1995-12-06,,0.0,9200.0,15:08,0.0,27.0,0.0,1.0,0.0,-9200.0,-9200.0,0.0,-8960.66,0.8888888888888888,13625692.0,200.0,0.15,1.0,1995-04-06,,927.07,46.48,15:08,14.0,26.0,0.0,1.0,0.0,4.0,14.0,6.0,34.0,-880.5899999999998,-885.7399999999998,5.15,46.48,1.3979591836734695,,,,,,,,
1363303,4561143213633030.0,1000.0,0.0,1.0,1995-04-22,,0.0,1000.0,16:07,5.0,44.0,0.0,4.0,8.0,-1000.0,-1000.0,0.0,-1000.0,4.033333333333333,13633032.0,3000.0,0.0,1.0,1995-02-18,,2789.57,39.22,16:07,14.0,0.0,0.0,4.0,7.0,3.0,19.0,9.0,43.0,-2749.99,-2757.94,7.95,39.22,0.9693877551020408,,,,,,,,
1363465,,,,,,,,,,,,,,,,,,,,13634652.0,3000.0,0.0,1.0,1995-12-29,,2605.3,1632.35,20:07,7.0,0.0,0.0,12.0,1.0,12.0,7.0,5.0,19.0,-972.59,-1010.21,37.620000000000005,34.68,5.387096774193548,13634653.0,500.0,MM  ,Y ,1994-04-27,,573.48,590.92
1362670,,,,,,,,,,,,,,,,,,,,13626702.0,3000.0,0.0,0.0,1990-03-22,1995-07-25,2697.49,106.94,14:31,18.0,0.0,0.0,1.0,0.0,1.0,22.0,12.0,45.0,-2589.83,-2590.1,0.27,106.94,0.3571428571428571,,,,,,,,
1363404,,,,,,,,,,,,,,,,,,,,13634042.0,100.0,0.15,1.0,1995-09-23,,259.35,823.63,17:31,17.0,21.0,0.0,1.0,5.0,0.0,21.0,8.0,26.0,564.28,564.28,0.0,823.63,0.6530612244897959,13634043.0,100.0,BS  ,Y ,1995-02-22,,114.29,550.73
1363179,,,,,,,,,,,,,,,,,,,,13631792.0,3000.0,0.0,1.0,1994-06-16,,2608.77,36.7,16:04,13.0,0.0,0.0,8.0,0.0,5.0,28.0,8.0,37.0,-2572.07,-2575.51,3.44,36.7,2.7448979591836733,,,,,,,,
1363301,,,,,,,,,,,,,,,,,,,,13633012.0,3000.0,0.0,1.0,1995-09-23,,5616.16,285.21,13:26,17.0,0.0,0.0,0.0,1.0,8.0,22.0,8.0,43.0,-5327.26,-5387.360000000001,60.1,299.29,2.4693877551020407,13633013.0,100.0,BS  ,Y ,1995-03-23,,292.49,417.32
1363015,,,,,,,,,,,,,,,,,,,,13630152.0,100.0,0.15,1.0,1995-02-19,,278.52,208.03,15:41,13.0,22.0,0.0,4.0,1.0,0.0,22.0,7.0,30.0,-70.49000000000001,-70.49000000000001,0.0,208.03,2.5408163265306123,13630153.0,100.0,BS  ,Y ,1995-11-12,,380.21,385.97
1362851,,,,,,,,,,,,,,,,,,,,13628512.0,3000.0,0.0,1.0,1994-08-25,,7059.92,635.97,15:33,17.0,0.0,0.0,3.0,0.0,7.0,10.0,14.0,48.0,-6423.95,-6458.049999999999,34.1,635.97,2.377551020408163,,,,,,,,
1363442,,,,,,,,,,,,,,,,,,,,13634422.0,100.0,0.15,1.0,1990-06-15,,787.03,90.63,14:09,13.0,30.0,0.0,2.0,1.0,0.0,10.0,5.0,38.0,-696.4000000000009,-696.4000000000009,0.0,90.63,1.0510204081632653,,,,,,,,
1363095,,,,,,,,,,,,,,,,,,,,13630952.0,100.0,0.15,1.0,1995-10-20,,1242.77,187.99,14:28,14.0,17.0,0.0,0.0,1.0,0.0,18.0,7.0,25.0,-1054.7800000000002,-1054.7800000000002,0.0,187.99,0.8765432098765432,13630953.0,100.0,BS  ,Y ,1995-02-19,,2042.54,868.08
1362931,,,,,,,,,,,,,,,,,,,,13629312.0,3000.0,0.0,1.0,1993-09-23,,5591.93,713.56,13:50,17.0,0.0,0.0,2.0,7.0,1.0,19.0,15.0,38.0,-4878.37,-4878.4,0.03,713.56,0.7653061224489796,,,,,,,,
1363318,,,,,,,,,,,,,,,,,,,,13633182.0,100.0,0.15,1.0,1995-03-03,,102.33,89.49,13:22,17.0,25.0,0.0,1.0,0.0,0.0,14.0,9.0,33.0,-12.840000000000217,-12.840000000000217,0.0,89.49,1.5714285714285714,,,,,,,,
1362992,,,,,,,,,,,,,,,,,,,,13629922.0,200.0,0.15,1.0,1995-06-02,,272.23,5.85,14:08,9.0,14.0,0.0,0.0,18.0,5.0,22.0,8.0,23.0,-266.38000000000005,-268.08000000000004,1.7000000000000002,5.85,1.469387755102041,,,,,,,,
1363480,,,,,,,,,,,,,,,,,,,,13634802.0,200.0,0.15,1.0,1995-02-09,,2072.19,33.77,15:05,13.0,28.0,0.0,1.0,0.0,2.0,11.0,5.0,39.0,-2038.42,-2041.76,3.34,33.77,0.6530612244897959,,,,,,,,
1363337,,,,,,,,,,,,,,,,,,,,13633372.0,200.0,0.15,1.0,1995-03-05,,8494.05,1180.64,16:21,17.0,22.0,0.0,1.0,3.0,5.0,10.0,7.0,34.0,-7313.41,-7340.23,26.82,1180.64,1.3061224489795915,13633373.0,100.0,BS  ,Y ,1994-06-12,,531.48,7766.05
1363154,,,,,,,,,,,,,,,,,,,,13631542.0,100.0,0.15,1.0,1991-02-12,,129.88,20.3,15:13,15.0,21.0,0.0,2.0,0.0,0.0,23.0,11.0,27.0,-109.84999999999997,-109.84999999999997,0.0,40.07,0.9591836734693876,,,,,,,,
1363255,,,,,,,,,,,,,,,,,,,,13632552.0,200.0,0.15,1.0,1995-05-10,,262.07,20.46,13:54,13.0,24.0,0.0,1.0,1.0,5.0,13.0,7.0,35.0,-241.61,-243.04000000000005,1.4300000000000002,20.46,1.2959183673469388,,,,,,,,
1362887,,,,,,,,,,,,,,,,,,,,13628872.0,200.0,0.15,1.0,1993-03-22,,1385.16,2427.18,15:31,17.0,21.0,0.0,1.0,9.0,1.0,11.0,9.0,30.0,1042.0199999999998,1041.9,0.12,12.81,0.3673469387755102,13628873.0,100.0,BS  ,N ,1991-05-10,1995-01-14,591.9,4262.93
1362500,,,,,,,,,,,,,,,,,,,,13625002.0,100.0,0.15,1.0,1995-12-04,,882.15,1470.14,16:27,2.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,587.99,587.99,0.0,1470.14,1.1176470588235294,13625003.0,100.0,BS  ,Y ,1995-12-08,,330.98,335.99
1362540,,,,,,,,,,,,,,,,,,,,13625402.0,3000.0,0.0,1.0,1995-06-30,,10618.86,1515.35,15:35,16.0,0.0,0.0,0.0,1.0,6.0,16.0,10.0,50.0,-9103.51,-9183.87,80.36,1515.35,1.7142857142857142,,,,,,,,
1363009,,,,,,,,,,,,,,,,,,,,13630092.0,3000.0,0.0,1.0,1995-04-09,,12692.83,9253.73,18:20,10.0,0.0,0.0,0.0,1.0,12.0,3.0,3.0,16.0,-3439.1,-3589.53,150.43,9253.73,7.590909090909091,,,,,,,,
1362662,,,,,,,,,,,,,,,,,,,,13626622.0,3000.0,0.0,1.0,1991-12-02,,2651.09,139.01,14:51,16.0,0.0,0.0,5.0,9.0,5.0,16.0,8.0,40.0,-2511.36,-2519.61,8.25,139.01,1.663265306122449,,,,,,,,
1363375,,,,,,,,,,,,,,,,,,,,13633752.0,200.0,0.15,1.0,1993-07-18,,281.8,172.83,16:15,11.0,26.0,0.0,1.0,0.0,2.0,21.0,8.0,30.0,-108.97000000000006,-109.54000000000003,0.5700000000000001,172.98,0.6836734693877551,,,,,,,,
1362498,,,,,,,,,,,,,,,,,,,,13624982.0,100.0,0.15,1.0,1995-02-12,,233.77,172.66,15:03,6.0,14.0,0.0,5.0,0.0,0.0,11.0,2.0,19.0,-61.10999999999999,-61.10999999999999,0.0,172.81,5.75,13624983.0,100.0,BS  ,Y ,1995-09-15,,2273.51,2307.85
1362702,,,,,,,,,,,,,,,,,,,,13627022.0,200.0,0.15,1.0,1993-08-30,,318.2,428.94,14:55,16.0,21.0,0.0,2.0,0.0,1.0,25.0,6.0,28.0,110.7399999999999,110.6699999999999,0.07,428.94,0.7551020408163265,13627023.0,500.0,MM  ,Y ,1990-03-17,,698.68,12.53
1362620,,,,,,,,,,,,,,,,,,,,13626202.0,3000.0,0.0,1.0,1994-03-30,,4233.57,243.04,13:15,21.0,0.0,0.0,1.0,1.0,0.0,21.0,14.0,41.0,-3990.53,-3990.53,0.0,243.04,0.3061224489795918,,,,,,,,
1362967,,,,,,,,,,,,,,,,,,,,13629672.0,100.0,0.15,1.0,1992-09-19,,170.42,271.49,14:36,15.0,28.0,0.0,0.0,0.0,0.0,14.0,4.0,38.0,101.07000000000004,101.07000000000004,0.0,271.49,0.8469387755102041,,,,,,,,
1363436,,,,,,,,,,,,,,,,,,,,13634362.0,200.0,0.15,1.0,1995-01-22,,387.11,218.93,14:43,14.0,10.0,0.0,2.0,19.0,2.0,24.0,7.0,21.0,-168.18,-168.55,0.37,218.93,0.4183673469387755,,,,,,,,
1363415,,,,,,,,,,,,,,,,,,,,13634152.0,3000.0,0.0,1.0,1995-12-29,,2717.85,21.41,15:27,10.0,0.0,0.0,11.0,10.0,11.0,18.0,6.0,33.0,-2696.44,-2733.22,36.78,712.07,3.3877551020408165,,,,,,,,
1363251,,,,,,,,,,,,,,,,,,,,13632512.0,3000.0,0.0,1.0,1991-07-24,,2511.83,456.92,16:25,17.0,0.0,0.0,8.0,0.0,7.0,21.0,13.0,33.0,-2054.19,-2063.6,9.41,456.92,2.4183673469387754,13632513.0,500.0,MM  ,Y ,1994-09-11,,5003.6,5059.46
1363333,,,,,,,,,,,,,,,,,,,,13633332.0,200.0,0.15,1.0,1991-01-04,,220.95,4.31,14:40,12.0,20.0,0.0,2.0,1.0,2.0,23.0,10.0,29.0,-216.64,-216.71,0.0699999999999999,4.31,0.5918367346938775,13633333.0,500.0,MM  ,Y ,1993-07-28,,685.35,1896.2
1363230,,,,,,,,,,,,,,,,,,,,13632302.0,3000.0,0.0,1.0,1995-06-08,,2620.42,551.28,14:25,16.0,0.0,0.0,7.0,0.0,6.0,25.0,10.0,35.0,-2069.14,-2085.53,16.39,551.28,1.8673469387755104,,,,,,,,
1362843,,,,,,,,,,,,,,,,,,,,13628432.0,3000.0,0.0,1.0,1994-04-17,,3748.74,3907.34,14:53,22.0,0.0,0.0,1.0,2.0,1.0,13.0,10.0,50.0,158.6000000000002,156.2100000000001,2.39,3907.34,0.5204081632653061,13628433.0,100.0,BS  ,Y ,1986-08-02,,282.11,224.72
1363413,,,,,,,,,,,,,,,,,,,,13634132.0,100.0,0.15,1.0,1995-06-17,,141.77,131.81,15:35,15.0,24.0,0.0,3.0,2.0,0.0,18.0,5.0,32.0,-9.960000000000017,-9.960000000000017,0.0,131.96,1.2244897959183674,,,,,,,,
1363434,,,,,,,,,,,,,,,,,,,,13634342.0,3000.0,0.0,1.0,1992-06-29,,5344.31,22.53,15:54,15.0,0.0,0.0,3.0,0.0,3.0,23.0,12.0,43.0,-5321.78,-5329.39,7.609999999999999,22.53,1.4081632653061225,13634343.0,100.0,BS  ,N ,1991-06-27,1995-01-02,328.82,2728.02
1363270,,,,,,,,,,,,,,,,,,,,13632702.0,100.0,0.15,1.0,1994-05-26,,214.69,15.66,14:42,16.0,22.0,0.0,0.0,0.0,0.0,20.0,8.0,33.0,-199.0300000000001,-199.0300000000001,0.0,15.66,0.2959183673469387,13632703.0,500.0,MM  ,Y ,1995-12-17,,549.07,380.05
1363066,,,,,,,,,,,,,,,,,,,,13630662.0,100.0,0.15,0.0,1994-02-27,1995-03-13,319.01,19.83,16:16,8.0,20.0,2.0,2.0,0.0,0.0,14.0,2.0,22.0,-299.17999999999995,-299.17999999999995,0.0,19.83,0.9420289855072465,,,,,,,,
1363495,,,,,,,,,,,,,,,,,,,,13634952.0,3000.0,0.0,1.0,1995-09-27,,2605.49,178.5,16:25,16.0,0.0,0.0,9.0,0.0,9.0,17.0,6.0,42.0,-2426.81,-2453.73,26.92,14.21,2.520408163265306,13634953.0,100.0,BS  ,Y ,1994-11-16,,2321.9,2783.16
1363371,,,,,,,,,,,,,,,,,,,,13633712.0,3000.0,0.0,1.0,1991-05-30,,2788.06,54.5,17:32,15.0,0.0,0.0,6.0,13.0,6.0,17.0,12.0,30.0,-2733.56,-2739.87,6.3100000000000005,54.5,1.959183673469388,13633713.0,500.0,MM  ,Y ,1993-05-22,,726.33,87.77
1362963,,,,,,,,,,,,,,,,,,,,13629632.0,200.0,0.15,1.0,1991-11-23,,325.98,127.65,14:35,12.0,26.0,0.0,2.0,6.0,2.0,11.0,6.0,34.0,-198.33000000000004,-198.6,0.27,127.65,0.7653061224489796,,,,,,,,
1363453,,,,,,,,,,,,,,,,,,,,13634532.0,200.0,0.15,1.0,1993-03-30,,216.97,0.0,17:53,1.0,1.0,0.0,4.0,0.0,2.0,5.0,2.0,1.0,-216.97,-217.06,0.09,0.0,15.666666666666666,,,,,,,,
1363228,,,,,,,,,,,,,,,,,,,,13632282.0,100.0,0.15,1.0,1995-04-10,,355.61,206.69,16:41,14.0,25.0,0.0,3.0,0.0,0.0,11.0,11.0,35.0,-148.92,-148.92,0.0,20.12,0.979591836734694,13632283.0,100.0,BS  ,Y ,1995-06-26,,310.44,1538.46
1362677,,,,,,,,,,,,,,,,,,,,13626772.0,100.0,0.15,1.0,1994-02-10,,110.59,385.66,14:57,16.0,21.0,0.0,0.0,0.0,0.0,17.0,7.0,38.0,275.07000000000016,275.07000000000016,0.0,385.66,0.7346938775510204,,,,,,,,
1363167,,,,,,,,,,,,,,,,,,,,13631672.0,3000.0,0.0,1.0,1993-03-07,,5488.09,68.61,15:18,12.0,0.0,0.0,3.0,2.0,6.0,20.0,15.0,41.0,-5419.48,-5438.65,19.17,68.61,2.122448979591837,13631673.0,500.0,MM  ,Y ,1987-04-17,,1256.54,1296.4
